budget,genres,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",74643,en,The Artist,29.943316,"[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jouror Productions"", ""id"": 12391}, {""name"": ""La Classe Am\u00e9ricaine"", ""id"": 50630}, {""name"": ""JD Prod"", ""id"": 71510}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2011-05-15,133432856,100,Released,The Artist,7.3,1049
16000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13788,en,The Unborn,15.788784,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Phantom Four"", ""id"": 423}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-01-09,76514050,87,Released,The Unborn,4.8,365
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",83666,en,Moonrise Kingdom,41.083914,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""American Empirical Pictures"", ""id"": 23449}, {""name"": ""Moonrise"", ""id"": 25626}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-16,68263166,94,Released,Moonrise Kingdom,7.6,1662
16000000,"[{""id"": 27, ""name"": ""Horror""}]",10781,en,The Texas Chainsaw Massacre: The Beginning,21.380635,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Vortex/Henkel/Hooper"", ""id"": 23653}, {""name"": ""Texas Chainsaw Productions"", ""id"": 56620}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-06,0,91,Released,The Texas Chainsaw Massacre: The Beginning,5.9,402
18500000,"[{""id"": 18, ""name"": ""Drama""}]",318850,en,The Young Messiah,1.884558,"[{""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-03-10,6490401,120,Released,The Young Messiah,6.4,30
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13908,en,The Master of Disguise,4.382761,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-08-02,0,80,Released,The Master of Disguise,3.7,78
19000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1417,es,El laberinto del fauno,90.809408,"[{""name"": ""Estudios Picasso"", ""id"": 2029}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}, {""name"": ""Tequila Gang"", ""id"": 11628}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2006-05-27,83258226,118,Released,Pan's Labyrinth,7.6,3041
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",39180,en,See Spot Run,6.579017,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Spot Pictures"", ""id"": 76292}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-03-02,0,94,Released,See Spot Run,4.8,44
16000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16161,en,Baby Boy,7.854989,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""New Deal Productions"", ""id"": 1947}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-27,29381649,130,Released,Baby Boy,7.4,55
16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",49950,en,The Roommate,11.807269,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-04,40492759,91,Released,The Roommate,5.3,224
17700000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10956,en,Joe Dirt,15.976335,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-04-10,30987695,91,Released,Joe Dirt,5.5,242
15000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",9594,en,Double Impact,10.484642,"[{""name"": ""Stone Group Pictures"", ""id"": 3470}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-08-10,30102717,110,Released,Double Impact,5.3,215
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",4638,en,Hot Fuzz,38.623178,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""GAGA"", ""id"": 3656}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-02-14,80573774,121,Released,Hot Fuzz,7.4,2199
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13972,en,The Women,8.8321,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-12,50007546,114,Released,The Women,4.6,96
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",5038,en,Vicky Cristina Barcelona,32.758254,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Gravier Productions"", ""id"": 1824}, {""name"": ""Antena 3 Films"", ""id"": 6538}, {""name"": ""Televisi\u00f3 de Catalunya (TV3)"", ""id"": 8530}, {""name"": ""Antena 3 Televisi\u00f3n"", ""id"": 11737}, {""name"": ""Mediapro"", ""id"": 12010}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2008-08-15,96408652,96,Released,Vicky Cristina Barcelona,6.7,1020
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13491,sv,Arn: Tempelriddaren,6.091033,"[{""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Telepool"", ""id"": 823}, {""name"": ""AMC Pictures"", ""id"": 2800}, {""name"": ""TV4 Sweden"", ""id"": 2802}, {""name"": ""SF Norge"", ""id"": 2888}, {""name"": ""Molinare Studios"", ""id"": 4250}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Svensk Filmindustri (SF)"", ""id"": 6181}, {""name"": ""Juonifilmi"", ""id"": 9375}, {""name"": ""TV2 Norge"", ""id"": 11682}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Soundchef Studios"", ""id"": 18843}, {""name"": ""Arion Communications Ltd."", ""id"": 22675}, {""name"": ""Dagsljus Filmequipment"", ""id"": 22676}, {""name"": ""Sheba Films"", ""id"": 24991}, {""name"": ""Sandline Production"", ""id"": 24992}, {""name"": ""Europa Film Sound Production"", ""id"": 24993}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2007-12-17,0,139,Released,Arn: The Knight Templar,6.4,76
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10571,en,Boys and Girls,9.119797,"[{""name"": ""Punch 21 Productions"", ""id"": 13158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-06-16,20627372,94,Released,Boys and Girls,5.4,103
0,"[{""id"": 18, ""name"": ""Drama""}]",10994,en,White Oleander,9.423866,"[{""name"": ""Pandora Filmproduktion"", ""id"": 254}, {""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Oleandor Productions"", ""id"": 12426}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-11,0,109,Released,White Oleander,7.2,108
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",19994,en,Jennifer's Body,32.257414,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox Atomic"", ""id"": 2890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-18,31556061,100,Released,Jennifer's Body,5.3,837
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",25166,en,Drowning Mona,3.021835,"[{""name"": ""Code Entertainment"", ""id"": 14589}, {""name"": ""Neverland Films"", ""id"": 37498}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-03-03,15427192,96,Released,Drowning Mona,5.4,43
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30890,en,Radio Days,7.612849,"[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-01-30,0,90,Released,Radio Days,7,127
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",23169,en,Remember Me,36.764666,"[{""name"": ""Summit Entertainment"", ""id"": 491}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-03-12,0,113,Released,Remember Me,6.9,948
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",17403,en,How to Deal,3.199784,"[{""name"": ""Golden Mean"", ""id"": 1867}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-18,0,99,Released,How to Deal,5.7,42
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12120,en,My Stepmother is an Alien,9.455596,"[{""name"": ""Weintraub Entertainment Group"", ""id"": 6313}, {""name"": ""The Catalina Production Group"", ""id"": 6314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-12-09,13854000,108,Released,My Stepmother is an Alien,5.3,131
26000000,"[{""id"": 18, ""name"": ""Drama""}]",9800,en,Philadelphia,44.301745,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Clinica Estetico"", ""id"": 1274}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-12-22,206678440,125,Released,Philadelphia,7.6,988
16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1090,en,The Thirteenth Floor,19.890428,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Film Productions"", ""id"": 620}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-04-16,18564088,100,Released,The Thirteenth Floor,6.8,378
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",18475,en,The Cookout,0.830596,"[{""name"": ""Cookout Productions"", ""id"": 3494}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-09-03,12,97,Released,The Cookout,4.6,10
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",40160,en,Meteor,2.637355,"[{""name"": ""Palladium Productions"", ""id"": 2379}, {""name"": ""American International Pictures (AIP)"", ""id"": 9266}, {""name"": ""Meteor Joint Venture"", ""id"": 33304}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1979-10-19,0,107,Released,Meteor,5.1,36
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",18074,en,Duets,2.25453,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Seven Arts Pictures"", ""id"": 14159}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-09-09,0,112,Released,Duets,5.5,34
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9689,en,Hollywood Ending,8.711782,"[{""name"": ""DreamWorks SKG"", ""id"": 27}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-05-03,0,112,Released,Hollywood Ending,6.4,113
6500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",9781,en,Detroit Rock City,5.700333,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Base 12 Productions"", ""id"": 3242}, {""name"": ""Corrupter Production Service Ltd."", ""id"": 90195}, {""name"": ""Takoma Entertainment"", ""id"": 90196}, {""name"": ""KISS Nation"", ""id"": 90197}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-13,4217115,95,Released,Detroit Rock City,6.7,100
16000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",8009,en,Highlander,29.253833,"[{""name"": ""Davis-Panzer Productions"", ""id"": 2737}, {""name"": ""Thorn EMI Screen Entertainment"", ""id"": 6179}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-03-07,5900000,116,Released,Highlander,6.8,624
16000000,"[{""id"": 18, ""name"": ""Drama""}]",3877,en,Things We Lost in the Fire,8.842869,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Neal Street Productions"", ""id"": 1522}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-26,2849142,113,Released,Things We Lost in the Fire,6.7,90
16000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",8854,en,Steel,2.848727,"[{""name"": ""Quincy Jones-David Salzman Entertainment"", ""id"": 2554}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-15,1686429,97,Released,Steel,4.3,48
16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",152599,en,The Immigrant,13.832464,"[{""name"": ""Kingsgate Films"", ""id"": 770}, {""name"": ""Worldview Entertainment"", ""id"": 9015}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-03,5867686,117,Released,The Immigrant,6.2,250
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",18840,en,The White Countess,4.488547,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Shanghai Film Group"", ""id"": 3407}, {""name"": ""Merchant Ivory Productions"", ""id"": 20740}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-10-30,0,135,Released,The White Countess,6.9,21
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",68727,en,Trance,38.802415,"[{""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Decibel Films"", ""id"": 8286}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2013-03-27,24261569,101,Released,Trance,6.5,956
16000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",12657,en,Soul Plane,9.400404,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-05-28,14822346,86,Released,Soul Plane,4.7,108
11000000,"[{""id"": 35, ""name"": ""Comedy""}]",8265,fr,Bienvenue chez les ch'tis,18.923181,"[{""name"": ""Centre National de la Cin\u00e9matographie"", ""id"": 310}, {""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Hirsch"", ""id"": 2355}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""R\u00e9gion Nord-Pas-de-Calais"", ""id"": 11434}, {""name"": ""Les Productions du Chicon"", ""id"": 11544}, {""name"": ""Centre R\u00e9gional des Ressources Audiovisuelles (CRRAV)"", ""id"": 11545}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2008-01-09,53191886,106,Released,Welcome to the Sticks,6.8,615
0,"[{""id"": 18, ""name"": ""Drama""}]",12410,en,Good,2.397987,[],"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-12-11,0,96,Released,Good,6.3,29
13000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",34647,en,Enter the Void,20.39955,"[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Wild Bunch"", ""id"": 856}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2009-05-05,754249,161,Released,Enter the Void,7.2,387
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 27, ""name"": ""Horror""}]",73935,en,Vamps,7.251897,"[{""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Red Hour Films"", ""id"": 12178}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-25,0,93,Released,Vamps,4.8,91
16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",28178,en,Hachi: A Dog's Tale,43.217089,"[{""name"": ""Grand Army Entertainment"", ""id"": 1843}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Inferno Distribution"", ""id"": 11278}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Hachiko"", ""id"": 66327}, {""name"": ""Opperman Viner Chrystyn Entertainment"", ""id"": 66328}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-13,47801389,93,Released,Hachi: A Dog's Tale,7.7,1717
16000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",185567,en,Zulu,14.529496,"[{""name"": ""Eskwad"", ""id"": 616}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Cin\u00e9+"", ""id"": 23616}, {""name"": ""Lobster Tree"", ""id"": 34044}, {""name"": ""W9"", ""id"": 34774}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2013-12-04,0,110,Released,Zulu,6.7,172
16000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",264656,en,The Homesman,20.59148,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Ithaca Pictures"", ""id"": 11765}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-18,3442853,122,Released,The Homesman,6.4,258
